Schedule_ID,Train_ID,Train_Number,Station_Code,Station_Name,Arrival_Time,Departure_Time,Halt_Minutes,Day_Number,Distance_From_Source,Sequence_Number
5657,657,12657,NC01,Prayagraj Junction 1,00:56,00:00,11,1,594,17
5658,658,12658,NC08,Prayagraj Junction 8,03:07,03:12,3,2,1641,18
5659,659,12659,NE07,Gorakhpur Junction 7,06:18,06:31,9,3,1707,19
5660,660,12660,NF06,Guwahati Junction 6,09:29,09:35,9,4,1731,20
5661,661,12661,NW05,Jaipur Junction 5,12:40,12:48,10,5,319,21
5662,662,12662,SC04,Secunderabad Junction 4,15:51,15:00,13,6,1700,22
5663,663,12663,SE03,Bilaspur Junction 3,18:02,18:08,9,7,1363,23
5664,664,12664,SE02,Kolkata Junction 2,21:13,21:28,13,1,1799,24
5665,665,12665,SW01,Hubballi Junction 1,00:24,00:36,7,2,829,25
5666,666,12666,SW08,Hubballi Junction 8,03:35,03:43,7,3,2106,26
5667,667,12667,SR07,Chennai Junction 7,06:46,06:00,14,4,1336,27
5668,668,12668,WC06,Jabalpur Junction 6,09:57,09:01,4,5,603,28
5669,669,12669,WR05,Mumbai Junction 5,12:08,12:19,7,6,1441,29
5670,670,12670,CR04,Mumbai Junction 4,15:19,15:33,6,7,2040,30
5671,671,12671,ER03,Kolkata Junction 3,18:30,18:39,13,1,131,1
5672,672,12672,EC02,Hajipur Junction 2,21:41,21:46,15,2,1951,2
5673,673,12673,EC01,Bhubaneswar Junction 1,00:52,00:01,2,3,131,3
5674,674,12674,EC08,Bhubaneswar Junction 8,03:03,03:10,14,4,830,4
5675,675,12675,NR07,New Delhi Junction 7,06:14,06:28,9,5,296,5
5676,676,12676,NC06,Prayagraj Junction 6,09:25,09:34,7,6,495,6
5677,677,12677,NE05,Gorakhpur Junction 5,12:36,12:47,4,7,1992,7
5678,678,12678,NF04,Guwahati Junction 4,15:47,15:00,12,1,167,8
5679,679,12679,NW03,Jaipur Junction 3,18:58,18:13,8,2,1612,9
5680,680,12680,SC02,Secunderabad Junction 2,21:09,21:13,12,3,703,10
5681,681,12681,SE01,Bilaspur Junction 1,00:20,00:31,5,4,2051,11
5682,682,12682,SE08,Bilaspur Junction 8,03:31,03:42,8,5,1003,12
5683,683,12683,SE07,Kolkata Junction 7,06:42,06:44,6,6,1736,13
5684,684,12684,SW06,Hubballi Junction 6,09:53,09:06,15,7,188,14
5685,685,12685,SR05,Chennai Junction 5,12:04,12:09,12,1,794,15
5686,686,12686,WC04,Jabalpur Junction 4,15:15,15:20,5,2,2019,16
5687,687,12687,WR03,Mumbai Junction 3,18:26,18:40,2,3,1849,17
5688,688,12688,CR02,Mumbai Junction 2,21:37,21:46,13,4,1368,18
5689,689,12689,ER01,Kolkata Junction 1,00:48,00:59,10,5,1616,19
5690,690,12690,ER08,Kolkata Junction 8,03:59,03:12,9,6,246,20
5691,691,12691,EC07,Hajipur Junction 7,06:10,06:13,7,7,1041,21
5692,692,12692,EC06,Bhubaneswar Junction 6,09:21,09:35,2,1,1955,22
5693,693,12693,NR05,New Delhi Junction 5,12:32,12:34,8,2,929,23
5694,694,12694,NC04,Prayagraj Junction 4,15:43,15:52,2,3,1680,24
5695,695,12695,NE03,Gorakhpur Junction 3,18:54,18:57,12,4,1247,25
5696,696,12696,NF02,Guwahati Junction 2,21:05,21:19,15,5,1856,26
5697,697,12697,NW01,Jaipur Junction 1,00:16,00:24,7,6,1458,27
5698,698,12698,NW08,Jaipur Junction 8,03:27,03:38,13,7,1063,28
5699,699,12699,SC07,Secunderabad Junction 7,06:38,06:46,3,1,371,29
5700,700,12700,SE06,Bilaspur Junction 6,09:49,09:02,15,2,1323,30
5701,701,12701,SE05,Kolkata Junction 5,12:00,12:06,2,3,95,1
5702,702,12702,SW04,Hubballi Junction 4,15:11,15:22,10,4,622,2
5703,703,12703,SR03,Chennai Junction 3,18:22,18:26,2,5,1501,3
5704,704,12704,WC02,Jabalpur Junction 2,21:33,21:43,6,6,1610,4
5705,705,12705,WR01,Mumbai Junction 1,00:44,00:57,9,7,577,5
5706,706,12706,WR08,Mumbai Junction 8,03:55,03:57,13,1,1269,6
5707,707,12707,CR07,Mumbai Junction 7,06:06,06:12,2,2,1790,7
5708,708,12708,ER06,Kolkata Junction 6,09:17,09:31,8,3,588,8
5709,709,12709,EC05,Hajipur Junction 5,12:28,12:38,14,4,1292,9
5710,710,12710,EC04,Bhubaneswar Junction 4,15:39,15:41,4,5,213,10
5711,711,12711,NR03,New Delhi Junction 3,18:50,18:57,8,6,1178,11
5712,712,12712,NC02,Prayagraj Junction 2,21:01,21:13,3,7,2073,12
5713,713,12713,NE01,Gorakhpur Junction 1,00:12,00:17,9,1,463,13
5714,714,12714,NE08,Gorakhpur Junction 8,03:23,03:29,13,2,98,14
5715,715,12715,NF07,Guwahati Junction 7,06:34,06:42,10,3,1253,15
5716,716,12716,NW06,Jaipur Junction 6,09:45,09:52,7,4,2000,16
5717,717,12717,SC05,Secunderabad Junction 5,12:56,12:01,8,5,801,17
5718,718,12718,SE04,Bilaspur Junction 4,15:07,15:19,13,6,1866,18
5719,719,12719,SE03,Kolkata Junction 3,18:18,18:21,3,7,825,19
5720,720,12720,SW02,Hubballi Junction 2,21:29,21:37,2,1,1966,20
5721,721,12721,SR01,Chennai Junction 1,00:40,00:54,7,2,1692,21
5722,722,12722,SR08,Chennai Junction 8,03:51,03:00,11,3,1920,22
5723,723,12723,WC07,Jabalpur Junction 7,06:02,06:05,5,4,941,23
5724,724,12724,WR06,Mumbai Junction 6,09:13,09:27,10,5,873,24
5725,725,12725,CR05,Mumbai Junction 5,12:24,12:26,10,6,593,25
5726,726,12726,ER04,Kolkata Junction 4,15:35,15:41,15,7,1159,26
5727,727,12727,EC03,Hajipur Junction 3,18:46,18:49,2,1,854,27
5728,728,12728,EC02,Bhubaneswar Junction 2,21:57,21:59,8,2,912,28
5729,729,12729,NR01,New Delhi Junction 1,00:08,00:22,6,3,607,29
5730,730,12730,NR08,New Delhi Junction 8,03:19,03:29,10,4,83,30
5731,731,12731,NC07,Prayagraj Junction 7,06:30,06:33,4,5,1709,1
5732,732,12732,NE06,Gorakhpur Junction 6,09:41,09:45,15,6,969,2
5733,733,12733,NF05,Guwahati Junction 5,12:52,12:07,5,7,932,3
5734,734,12734,NW04,Jaipur Junction 4,15:03,15:06,13,1,1314,4
5735,735,12735,SC03,Secunderabad Junction 3,18:14,18:17,12,2,1951,5
5736,736,12736,SE02,Bilaspur Junction 2,21:25,21:36,13,3,607,6
5737,737,12737,SE01,Kolkata Junction 1,00:36,00:44,13,4,1337,7
5738,738,12738,SE08,Kolkata Junction 8,03:47,03:57,12,5,1352,8
5739,739,12739,SW07,Hubballi Junction 7,06:58,06:01,4,6,1712,9
5740,740,12740,SR06,Chennai Junction 6,09:09,09:14,11,7,1044,10
5741,741,12741,WC05,Jabalpur Junction 5,12:20,12:30,5,1,682,11
5742,742,12742,WR04,Mumbai Junction 4,15:31,15:42,4,2,678,12
5743,743,12743,CR03,Mumbai Junction 3,18:42,18:57,4,3,1270,13
5744,744,12744,ER02,Kolkata Junction 2,21:53,21:57,11,4,279,14
5745,745,12745,EC01,Hajipur Junction 1,00:04,00:14,8,5,1521,15
5746,746,12746,EC08,Hajipur Junction 8,03:15,03:17,9,6,1193,16
5747,747,12747,EC07,Bhubaneswar Junction 7,06:26,06:31,6,7,1554,17
5748,748,12748,NR06,New Delhi Junction 6,09:37,09:46,10,1,2057,18
5749,749,12749,NC05,Prayagraj Junction 5,12:48,12:55,14,2,2143,19
5750,750,12750,NE04,Gorakhpur Junction 4,15:59,15:09,4,3,919,20
5751,751,12751,NF03,Guwahati Junction 3,18:10,18:12,11,4,601,21
5752,752,12752,NW02,Jaipur Junction 2,21:21,21:35,11,5,1077,22
5753,753,12753,SC01,Secunderabad Junction 1,00:32,00:36,3,6,1479,23
5754,754,12754,SC08,Secunderabad Junction 8,03:43,03:55,5,7,23,24
5755,755,12755,SE07,Bilaspur Junction 7,06:54,06:00,12,1,1276,25
5756,756,12756,SE06,Kolkata Junction 6,09:05,09:08,3,2,234,26
5757,757,12757,SW05,Hubballi Junction 5,12:16,12:28,12,3,897,27
5758,758,12758,SR04,Chennai Junction 4,15:27,15:38,2,4,1236,28
5759,759,12759,WC03,Jabalpur Junction 3,18:38,18:43,13,5,1075,29
5760,760,12760,WR02,Mumbai Junction 2,21:49,21:02,9,6,1006,30
5761,761,12761,CR01,Mumbai Junction 1,00:00,00:15,15,7,1002,1
5762,762,12762,CR08,Mumbai Junction 8,03:11,03:18,11,1,377,2
5763,763,12763,ER07,Kolkata Junction 7,06:22,06:29,13,2,1973,3
5764,764,12764,EC06,Hajipur Junction 6,09:33,09:40,7,3,1923,4
5765,765,12765,EC05,Bhubaneswar Junction 5,12:44,12:48,2,4,160,5
5766,766,12766,NR04,New Delhi Junction 4,15:55,15:58,14,5,88,6
5767,767,12767,NC03,Prayagraj Junction 3,18:06,18:12,10,6,1340,7
5768,768,12768,NE02,Gorakhpur Junction 2,21:17,21:30,15,7,885,8
5769,769,12769,NF01,Guwahati Junction 1,00:28,00:33,3,1,1961,9
5770,770,12770,NF08,Guwahati Junction 8,03:39,03:46,14,2,765,10
5771,771,12771,NW07,Jaipur Junction 7,06:50,06:02,11,3,1569,11
5772,772,12772,SC06,Secunderabad Junction 6,09:01,09:12,6,4,226,12
5773,773,12773,SE05,Bilaspur Junction 5,12:12,12:14,7,5,1961,13
5774,774,12774,SE04,Kolkata Junction 4,15:23,15:33,11,6,569,14
5775,775,12775,SW03,Hubballi Junction 3,18:34,18:42,7,7,299,15
5776,776,12776,SR02,Chennai Junction 2,21:45,21:55,7,1,886,16
5777,777,12777,WC01,Jabalpur Junction 1,00:56,00:06,2,2,2059,17
5778,778,12778,WC08,Jabalpur Junction 8,03:07,03:12,11,3,1707,18
5779,779,12779,WR07,Mumbai Junction 7,06:18,06:22,5,4,907,19
5780,780,12780,CR06,Mumbai Junction 6,09:29,09:42,10,5,1027,20
5781,781,12781,ER05,Kolkata Junction 5,12:40,12:53,8,6,1949,21
5782,782,12782,EC04,Hajipur Junction 4,15:51,15:03,4,7,843,22
5783,783,12783,EC03,Bhubaneswar Junction 3,18:02,18:04,5,1,49,23
5784,784,12784,NR02,New Delhi Junction 2,21:13,21:16,2,2,1478,24
5785,785,12785,NC01,Prayagraj Junction 1,00:24,00:31,8,3,1681,25
5786,786,12786,NC08,Prayagraj Junction 8,03:35,03:48,9,4,1006,26
5787,787,12787,NE07,Gorakhpur Junction 7,06:46,06:57,7,5,973,27
5788,788,12788,NF06,Guwahati Junction 6,09:57,09:03,4,6,438,28
5789,789,12789,NW05,Jaipur Junction 5,12:08,12:19,13,7,932,29
5790,790,12790,SC04,Secunderabad Junction 4,15:19,15:22,10,1,1984,30
5791,791,12791,SE03,Bilaspur Junction 3,18:30,18:39,2,2,180,1
5792,792,12792,SE02,Kolkata Junction 2,21:41,21:50,14,3,128,2
5793,793,12793,SW01,Hubballi Junction 1,00:52,00:04,12,4,113,3
5794,794,12794,SW08,Hubballi Junction 8,03:03,03:07,2,5,1245,4
5795,795,12795,SR07,Chennai Junction 7,06:14,06:18,14,6,200,5
5796,796,12796,WC06,Jabalpur Junction 6,09:25,09:36,13,7,392,6
5797,797,12797,WR05,Mumbai Junction 5,12:36,12:41,13,1,204,7
5798,798,12798,CR04,Mumbai Junction 4,15:47,15:55,5,2,28,8
5799,799,12799,ER03,Kolkata Junction 3,18:58,18:06,8,3,763,9
5800,800,12800,EC02,Hajipur Junction 2,21:09,21:22,3,4,945,10
5801,801,12801,EC01,Bhubaneswar Junction 1,00:20,00:24,12,5,1224,11
5802,802,12802,EC08,Bhubaneswar Junction 8,03:31,03:42,3,6,1005,12
5803,803,12803,NR07,New Delhi Junction 7,06:42,06:44,6,7,2079,13
5804,804,12804,NC06,Prayagraj Junction 6,09:53,09:05,3,1,811,14
5805,805,12805,NE05,Gorakhpur Junction 5,12:04,12:18,4,2,1665,15
5806,806,12806,NF04,Guwahati Junction 4,15:15,15:21,8,3,1929,16
5807,807,12807,NW03,Jaipur Junction 3,18:26,18:37,5,4,19,17
5808,808,12808,SC02,Secunderabad Junction 2,21:37,21:42,7,5,293,18
5809,809,12809,SE01,Bilaspur Junction 1,00:48,00:02,2,6,1189,19
5810,810,12810,SE08,Bilaspur Junction 8,03:59,03:14,6,7,1180,20
5811,811,12811,SE07,Kolkata Junction 7,06:10,06:13,12,1,2150,21
5812,812,12812,SW06,Hubballi Junction 6,09:21,09:33,4,2,775,22
5813,813,12813,SR05,Chennai Junction 5,12:32,12:44,13,3,887,23
5814,814,12814,WC04,Jabalpur Junction 4,15:43,15:58,4,4,1631,24
5815,815,12815,WR03,Mumbai Junction 3,18:54,18:02,11,5,1311,25
5816,816,12816,CR02,Mumbai Junction 2,21:05,21:13,13,6,1850,26
5817,817,12817,ER01,Kolkata Junction 1,00:16,00:29,3,7,930,27
5818,818,12818,ER08,Kolkata Junction 8,03:27,03:39,14,1,796,28
5819,819,12819,EC07,Hajipur Junction 7,06:38,06:50,9,2,485,29
5820,820,12820,EC06,Bhubaneswar Junction 6,09:49,09:03,8,3,1331,30
5821,821,12821,NR05,New Delhi Junction 5,12:00,12:06,2,4,996,1
5822,822,12822,NC04,Prayagraj Junction 4,15:11,15:23,6,5,2043,2
5823,823,12823,NE03,Gorakhpur Junction 3,18:22,18:34,10,6,1774,3
5824,824,12824,NF02,Guwahati Junction 2,21:33,21:47,12,7,1815,4
5825,825,12825,NW01,Jaipur Junction 1,00:44,00:55,14,1,228,5
5826,826,12826,NW08,Jaipur Junction 8,03:55,03:01,14,2,1043,6
5827,827,12827,SC07,Secunderabad Junction 7,06:06,06:08,13,3,1442,7
5828,828,12828,SE06,Bilaspur Junction 6,09:17,09:31,2,4,323,8
5829,829,12829,SE05,Kolkata Junction 5,12:28,12:37,4,5,1145,9
5830,830,12830,SW04,Hubballi Junction 4,15:39,15:45,4,6,1694,10
5831,831,12831,SR03,Chennai Junction 3,18:50,18:52,14,7,338,11
5832,832,12832,WC02,Jabalpur Junction 2,21:01,21:11,15,1,249,12
5833,833,12833,WR01,Mumbai Junction 1,00:12,00:26,6,2,1630,13
5834,834,12834,WR08,Mumbai Junction 8,03:23,03:36,5,3,764,14
5835,835,12835,CR07,Mumbai Junction 7,06:34,06:48,3,4,238,15
5836,836,12836,ER06,Kolkata Junction 6,09:45,09:51,10,5,1774,16
5837,837,12837,EC05,Hajipur Junction 5,12:56,12:05,8,6,1916,17
5838,838,12838,EC04,Bhubaneswar Junction 4,15:07,15:11,14,7,687,18
5839,839,12839,NR03,New Delhi Junction 3,18:18,18:23,15,1,1421,19
5840,840,12840,NC02,Prayagraj Junction 2,21:29,21:37,6,2,971,20
5841,841,12841,NE01,Gorakhpur Junction 1,00:40,00:53,4,3,383,21
5842,842,12842,NE08,Gorakhpur Junction 8,03:51,03:57,8,4,1792,22
5843,843,12843,NF07,Guwahati Junction 7,06:02,06:06,13,5,1996,23
5844,844,12844,NW06,Jaipur Junction 6,09:13,09:21,15,6,1966,24
5845,845,12845,SC05,Secunderabad Junction 5,12:24,12:37,7,7,661,25
5846,846,12846,SE04,Bilaspur Junction 4,15:35,15:49,8,1,69,26
5847,847,12847,SE03,Kolkata Junction 3,18:46,18:58,6,2,2058,27
5848,848,12848,SW02,Hubballi Junction 2,21:57,21:10,3,3,1982,28
5849,849,12849,SR01,Chennai Junction 1,00:08,00:23,12,4,605,29
5850,850,12850,SR08,Chennai Junction 8,03:19,03:30,14,5,1794,30
5851,851,12851,WC07,Jabalpur Junction 7,06:30,06:38,11,6,848,1
5852,852,12852,WR06,Mumbai Junction 6,09:41,09:46,11,7,1025,2
5853,853,12853,CR05,Mumbai Junction 5,12:52,12:57,11,1,707,3
5854,854,12854,ER04,Kolkata Junction 4,15:03,15:13,7,2,1947,4
5855,855,12855,EC03,Hajipur Junction 3,18:14,18:27,8,3,1563,5
5856,856,12856,EC02,Bhubaneswar Junction 2,21:25,21:29,15,4,472,6
5857,857,12857,NR01,New Delhi Junction 1,00:36,00:50,13,5,391,7
5858,858,12858,NR08,New Delhi Junction 8,03:47,03:49,12,6,1912,8
5859,859,12859,NC07,Prayagraj Junction 7,06:58,06:10,2,7,1420,9
5860,860,12860,NE06,Gorakhpur Junction 6,09:09,09:16,14,1,1760,10
5861,861,12861,NF05,Guwahati Junction 5,12:20,12:33,7,2,708,11
5862,862,12862,NW04,Jaipur Junction 4,15:31,15:44,3,3,220,12
5863,863,12863,SC03,Secunderabad Junction 3,18:42,18:44,9,4,166,13
5864,864,12864,SE02,Bilaspur Junction 2,21:53,21:03,4,5,1959,14
5865,865,12865,SE01,Kolkata Junction 1,00:04,00:12,3,6,1526,15
5866,866,12866,SE08,Kolkata Junction 8,03:15,03:21,5,7,1450,16
5867,867,12867,SW07,Hubballi Junction 7,06:26,06:41,15,1,958,17
5868,868,12868,SR06,Chennai Junction 6,09:37,09:50,4,2,1862,18
5869,869,12869,WC05,Jabalpur Junction 5,12:48,12:03,9,3,1150,19
5870,870,12870,WR04,Mumbai Junction 4,15:59,15:08,3,4,1888,20
5871,871,12871,CR03,Mumbai Junction 3,18:10,18:22,14,5,253,21
5872,872,12872,ER02,Kolkata Junction 2,21:21,21:34,7,6,1800,22
5873,873,12873,EC01,Hajipur Junction 1,00:32,00:47,14,7,2014,23
5874,874,12874,EC08,Hajipur Junction 8,03:43,03:46,6,1,643,24
5875,875,12875,EC07,Bhubaneswar Junction 7,06:54,06:03,15,2,1508,25
5876,876,12876,NR06,New Delhi Junction 6,09:05,09:14,13,3,388,26
5877,877,12877,NC05,Prayagraj Junction 5,12:16,12:27,9,4,447,27
5878,878,12878,NE04,Gorakhpur Junction 4,15:27,15:38,13,5,1822,28
5879,879,12879,NF03,Guwahati Junction 3,18:38,18:51,13,6,1031,29
5880,880,12880,NW02,Jaipur Junction 2,21:49,21:51,15,7,997,30
5881,881,12881,SC01,Secunderabad Junction 1,00:00,00:10,2,1,1955,1
5882,882,12882,SC08,Secunderabad Junction 8,03:11,03:25,14,2,382,2
5883,883,12883,SE07,Bilaspur Junction 7,06:22,06:35,10,3,321,3
5884,884,12884,SE06,Kolkata Junction 6,09:33,09:42,8,4,1376,4
5885,885,12885,SW05,Hubballi Junction 5,12:44,12:47,9,5,1490,5
5886,886,12886,SR04,Chennai Junction 4,15:55,15:07,12,6,1377,6
5887,887,12887,WC03,Jabalpur Junction 3,18:06,18:17,3,7,1755,7
5888,888,12888,WR02,Mumbai Junction 2,21:17,21:24,9,1,1202,8
5889,889,12889,CR01,Mumbai Junction 1,00:28,00:43,6,2,845,9
5890,890,12890,CR08,Mumbai Junction 8,03:39,03:51,10,3,699,10
5891,891,12891,ER07,Kolkata Junction 7,06:50,06:56,13,4,1838,11
5892,892,12892,EC06,Hajipur Junction 6,09:01,09:05,7,5,1692,12
5893,893,12893,EC05,Bhubaneswar Junction 5,12:12,12:15,4,6,348,13
5894,894,12894,NR04,New Delhi Junction 4,15:23,15:32,8,7,705,14
5895,895,12895,NC03,Prayagraj Junction 3,18:34,18:37,10,1,1776,15
5896,896,12896,NE02,Gorakhpur Junction 2,21:45,21:49,11,2,1749,16
5897,897,12897,NF01,Guwahati Junction 1,00:56,00:05,10,3,366,17
5898,898,12898,NF08,Guwahati Junction 8,03:07,03:22,15,4,1565,18
5899,899,12899,NW07,Jaipur Junction 7,06:18,06:32,10,5,1454,19
5900,900,12900,SC06,Secunderabad Junction 6,09:29,09:42,2,6,483,20
5901,901,12901,SE05,Bilaspur Junction 5,12:40,12:44,10,7,533,21
5902,902,12902,SE04,Kolkata Junction 4,15:51,15:58,8,1,1636,22
5903,903,12903,SW03,Hubballi Junction 3,18:02,18:11,2,2,1510,23
5904,904,12904,SR02,Chennai Junction 2,21:13,21:20,3,3,1433,24
5905,905,12905,WC01,Jabalpur Junction 1,00:24,00:29,8,4,2128,25
5906,906,12906,WC08,Jabalpur Junction 8,03:35,03:40,14,5,1021,26
5907,907,12907,WR07,Mumbai Junction 7,06:46,06:01,13,6,1830,27
5908,908,12908,CR06,Mumbai Junction 6,09:57,09:01,13,7,807,28
5909,909,12909,ER05,Kolkata Junction 5,12:08,12:22,15,1,1345,29
5910,910,12910,EC04,Hajipur Junction 4,15:19,15:33,9,2,74,30
5911,911,12911,EC03,Bhubaneswar Junction 3,18:30,18:44,9,3,96,1
5912,912,12912,NR02,New Delhi Junction 2,21:41,21:43,12,4,2032,2
5913,913,12913,NC01,Prayagraj Junction 1,00:52,00:03,8,5,675,3
5914,914,12914,NC08,Prayagraj Junction 8,03:03,03:10,6,6,600,4
5915,915,12915,NE07,Gorakhpur Junction 7,06:14,06:17,9,7,480,5
5916,916,12916,NF06,Guwahati Junction 6,09:25,09:29,5,1,1757,6
5917,917,12917,NW05,Jaipur Junction 5,12:36,12:46,8,2,1302,7
5918,918,12918,SC04,Secunderabad Junction 4,15:47,15:56,8,3,1849,8
5919,919,12919,SE03,Bilaspur Junction 3,18:58,18:10,4,4,1797,9
5920,920,12920,SE02,Kolkata Junction 2,21:09,21:13,3,5,925,10
5921,921,12921,SW01,Hubballi Junction 1,00:20,00:27,13,6,1529,11
5922,922,12922,SW08,Hubballi Junction 8,03:31,03:33,8,7,1749,12
5923,923,12923,SR07,Chennai Junction 7,06:42,06:54,9,1,1354,13
5924,924,12924,WC06,Jabalpur Junction 6,09:53,09:02,5,2,1241,14
5925,925,12925,WR05,Mumbai Junction 5,12:04,12:15,2,3,1529,15
5926,926,12926,CR04,Mumbai Junction 4,15:15,15:20,2,4,1661,16
5927,927,12927,ER03,Kolkata Junction 3,18:26,18:33,7,5,1373,17
5928,928,12928,EC02,Hajipur Junction 2,21:37,21:46,10,6,2078,18
5929,929,12929,EC01,Bhubaneswar Junction 1,00:48,00:59,2,7,489,19
5930,930,12930,EC08,Bhubaneswar Junction 8,03:59,03:07,8,1,794,20
5931,931,12931,NR07,New Delhi Junction 7,06:10,06:14,3,2,318,21
5932,932,12932,NC06,Prayagraj Junction 6,09:21,09:36,7,3,2115,22
5933,933,12933,NE05,Gorakhpur Junction 5,12:32,12:38,6,4,1077,23
5934,934,12934,NF04,Guwahati Junction 4,15:43,15:58,9,5,77,24
5935,935,12935,NW03,Jaipur Junction 3,18:54,18:59,15,6,340,25
5936,936,12936,SC02,Secunderabad Junction 2,21:05,21:18,15,7,471,26
5937,937,12937,SE01,Bilaspur Junction 1,00:16,00:25,10,1,1746,27
5938,938,12938,SE08,Bilaspur Junction 8,03:27,03:40,2,2,702,28
5939,939,12939,SE07,Kolkata Junction 7,06:38,06:53,6,3,541,29
5940,940,12940,SW06,Hubballi Junction 6,09:49,09:59,4,4,323,30
5941,941,12941,SR05,Chennai Junction 5,12:00,12:13,3,5,1960,1
5942,942,12942,WC04,Jabalpur Junction 4,15:11,15:16,3,6,1630,2
5943,943,12943,WR03,Mumbai Junction 3,18:22,18:26,7,7,772,3
5944,944,12944,CR02,Mumbai Junction 2,21:33,21:42,8,1,429,4
5945,945,12945,ER01,Kolkata Junction 1,00:44,00:49,4,2,122,5
5946,946,12946,ER08,Kolkata Junction 8,03:55,03:06,8,3,238,6
5947,947,12947,EC07,Hajipur Junction 7,06:06,06:12,11,4,627,7
5948,948,12948,EC06,Bhubaneswar Junction 6,09:17,09:24,12,5,1476,8
5949,949,12949,NR05,New Delhi Junction 5,12:28,12:39,7,6,1064,9
5950,950,12950,NC04,Prayagraj Junction 4,15:39,15:52,14,7,122,10
5951,951,12951,NE03,Gorakhpur Junction 3,18:50,18:03,14,1,2073,11
5952,952,12952,NF02,Guwahati Junction 2,21:01,21:06,9,2,93,12
5953,953,12953,NW01,Jaipur Junction 1,00:12,00:15,9,3,453,13
5954,954,12954,NW08,Jaipur Junction 8,03:23,03:28,6,4,1010,14
5955,955,12955,SC07,Secunderabad Junction 7,06:34,06:38,13,5,1469,15
5956,956,12956,SE06,Bilaspur Junction 6,09:45,09:58,14,6,1320,16
5957,957,12957,SE05,Kolkata Junction 5,12:56,12:03,15,7,1244,17
5958,958,12958,SW04,Hubballi Junction 4,15:07,15:15,7,1,86,18
5959,959,12959,SR03,Chennai Junction 3,18:18,18:33,13,2,1538,19
5960,960,12960,WC02,Jabalpur Junction 2,21:29,21:34,14,3,387,20
5961,961,12961,WR01,Mumbai Junction 1,00:40,00:45,2,4,634,21
5962,962,12962,WR08,Mumbai Junction 8,03:51,03:57,13,5,717,22
5963,963,12963,CR07,Mumbai Junction 7,06:02,06:17,6,6,1154,23
5964,964,12964,ER06,Kolkata Junction 6,09:13,09:23,13,7,1653,24
5965,965,12965,EC05,Hajipur Junction 5,12:24,12:38,15,1,258,25
5966,966,12966,EC04,Bhubaneswar Junction 4,15:35,15:38,8,2,330,26
5967,967,12967,NR03,New Delhi Junction 3,18:46,18:54,10,3,608,27
5968,968,12968,NC02,Prayagraj Junction 2,21:57,21:00,15,4,815,28
5969,969,12969,NE01,Gorakhpur Junction 1,00:08,00:21,10,5,1456,29
5970,970,12970,NE08,Gorakhpur Junction 8,03:19,03:31,5,6,478,30
5971,971,12971,NF07,Guwahati Junction 7,06:30,06:45,11,7,642,1
5972,972,12972,NW06,Jaipur Junction 6,09:41,09:52,7,1,1891,2
5973,973,12973,SC05,Secunderabad Junction 5,12:52,12:01,6,2,1518,3
5974,974,12974,SE04,Bilaspur Junction 4,15:03,15:15,7,3,1654,4
5975,975,12975,SE03,Kolkata Junction 3,18:14,18:19,5,4,1818,5
5976,976,12976,SW02,Hubballi Junction 2,21:25,21:35,2,5,1485,6
5977,977,12977,SR01,Chennai Junction 1,00:36,00:42,5,6,932,7
5978,978,12978,SR08,Chennai Junction 8,03:47,03:55,14,7,958,8
5979,979,12979,WC07,Jabalpur Junction 7,06:58,06:04,12,1,1193,9
5980,980,12980,WR06,Mumbai Junction 6,09:09,09:11,10,2,1102,10
5981,981,12981,CR05,Mumbai Junction 5,12:20,12:30,4,3,1052,11
5982,982,12982,ER04,Kolkata Junction 4,15:31,15:42,11,4,1496,12
5983,983,12983,EC03,Hajipur Junction 3,18:42,18:57,9,5,945,13
5984,984,12984,EC02,Bhubaneswar Junction 2,21:53,21:02,6,6,693,14
5985,985,12985,NR01,New Delhi Junction 1,00:04,00:15,6,7,1647,15
5986,986,12986,NR08,New Delhi Junction 8,03:15,03:27,15,1,289,16
5987,987,12987,NC07,Prayagraj Junction 7,06:26,06:33,12,2,944,17
5988,988,12988,NE06,Gorakhpur Junction 6,09:37,09:48,12,3,1945,18
5989,989,12989,NF05,Guwahati Junction 5,12:48,12:53,5,4,1035,19
5990,990,12990,NW04,Jaipur Junction 4,15:59,15:08,14,5,85,20
5991,991,12991,SC03,Secunderabad Junction 3,18:10,18:15,14,6,1352,21
5992,992,12992,SE02,Bilaspur Junction 2,21:21,21:32,5,7,1370,22
5993,993,12993,SE01,Kolkata Junction 1,00:32,00:39,12,1,199,23
5994,994,12994,SE08,Kolkata Junction 8,03:43,03:48,11,2,1328,24
5995,995,12995,SW07,Hubballi Junction 7,06:54,06:07,13,3,31,25
5996,996,12996,SR06,Chennai Junction 6,09:05,09:08,6,4,2109,26
5997,997,12997,WC05,Jabalpur Junction 5,12:16,12:24,14,5,130,27
5998,998,12998,WR04,Mumbai Junction 4,15:27,15:42,2,6,1778,28
5999,999,12999,CR03,Mumbai Junction 3,18:38,18:52,6,7,661,29
6000,1000,13000,ER02,Kolkata Junction 2,21:49,21:59,12,1,264,30
6001,1001,13001,EC01,Hajipur Junction 1,00:00,00:05,12,2,1776,1
6002,1002,13002,EC08,Hajipur Junction 8,03:11,03:15,14,3,1907,2
6003,1003,13003,EC07,Bhubaneswar Junction 7,06:22,06:36,5,4,1472,3
